BatterID,Season,BatterTeam,FB,GB,IFFB,LD,Center,Oppo,Pull,Barrel,FlareBurner,SolidContact,Topped,Under,Weak,xwOBAcon
660634,2021,TEX,18.0,60.0,5.0,30.0,34.0,41.0,38.0,1.0,35.0,0.0,47.0,19.0,11.0,0.3073097345132743
660634,2022,ARI,1.0,17.0,0.0,4.0,3.0,9.0,10.0,0.0,2.0,1.0,14.0,1.0,4.0,0.20104545454545455
660636,2022,PIT,65.0,79.0,8.0,39.0,53.0,51.0,87.0,19.0,41.0,16.0,62.0,49.0,4.0,0.3748219895287958
660644,2021,TB,2.0,10.0,2.0,4.0,5.0,4.0,9.0,0.0,4.0,0.0,6.0,6.0,1.0,0.2523529411764706
660644,2022,TB,25.0,52.0,11.0,24.0,23.0,34.0,55.0,3.0,26.0,3.0,39.0,39.0,2.0,0.2538482142857143
660650,2022,OAK,16.0,28.0,6.0,11.0,11.0,13.0,37.0,8.0,10.0,1.0,20.0,15.0,7.0,0.39429508196721313
660670,2018,ATL,87.0,136.0,19.0,71.0,101.0,71.0,139.0,42.0,73.0,25.0,92.0,71.0,10.0,0.46067092651757185
660670,2019,ATL,129.0,169.0,21.0,120.0,128.0,134.0,173.0,66.0,93.0,40.0,118.0,99.0,23.0,0.4908223234624146
660670,2020,ATL,32.0,36.0,8.0,24.0,27.0,26.0,47.0,16.0,21.0,18.0,18.0,21.0,6.0,0.54847
660670,2021,ATL,67.0,69.0,18.0,63.0,70.0,42.0,104.0,44.0,51.0,14.0,44.0,55.0,8.0,0.5198287037037037
660670,2022,ATL,85.0,164.0,22.0,73.0,102.0,82.0,160.0,44.0,75.0,21.0,111.0,70.0,20.0,0.4334076246334311
660688,2020,LAD,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,0.5586
660688,2021,LAD,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1615
660688,2021,WSH,18.0,33.0,9.0,17.0,24.0,17.0,36.0,1.0,24.0,2.0,24.0,24.0,2.0,0.2907792207792208
660688,2022,WSH,87.0,141.0,21.0,98.0,100.0,63.0,184.0,13.0,100.0,26.0,100.0,93.0,11.0,0.3455160349854227
660707,2022,COL,33.0,42.0,8.0,33.0,41.0,25.0,50.0,10.0,30.0,8.0,33.0,32.0,3.0,0.3619913793103448
660731,2020,TEX,9.0,20.0,7.0,9.0,15.0,10.0,20.0,6.0,9.0,3.0,13.0,12.0,2.0,0.4003333333333333
660731,2021,TEX,2.0,3.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,1.0,0.209
660757,2022,CLE,53.0,144.0,15.0,77.0,88.0,71.0,130.0,21.0,82.0,14.0,105.0,53.0,12.0,0.3737979094076655
660761,2019,LAA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.066
660766,2022,STL,61.0,74.0,22.0,39.0,53.0,49.0,93.0,18.0,34.0,11.0,56.0,65.0,12.0,0.34150510204081636
660813,2021,LAD,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.08850000000000001
660821,2020,MIA,3.0,8.0,1.0,2.0,3.0,5.0,6.0,1.0,3.0,0.0,6.0,4.0,0.0,0.3053571428571429
660821,2021,MIA,43.0,70.0,5.0,32.0,48.0,40.0,62.0,19.0,34.0,9.0,53.0,30.0,5.0,0.458
660821,2022,MIA,59.0,104.0,16.0,43.0,58.0,61.0,102.0,22.0,47.0,7.0,78.0,57.0,11.0,0.36679279279279275
660829,2021,NYY,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09
660829,2021,PIT,29.0,39.0,6.0,17.0,25.0,20.0,46.0,6.0,23.0,3.0,27.0,27.0,5.0,0.33154945054945056
660829,2022,PIT,13.0,22.0,1.0,4.0,7.0,17.0,16.0,4.0,10.0,0.0,12.0,9.0,5.0,0.31095
660853,2018,PHI,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.258
661269,2021,CIN,3.0,21.0,2.0,0.0,8.0,13.0,5.0,0.0,3.0,0.0,9.0,4.0,10.0,0.19238461538461538
661388,2020,ATL,0.0,1.0,0.0,5.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.5698333333333333
661388,2021,ATL,32.0,53.0,3.0,22.0,43.0,21.0,46.0,12.0,25.0,6.0,41.0,23.0,2.0,0.4088807339449541
661388,2022,ATL,57.0,124.0,8.0,43.0,65.0,63.0,103.0,31.0,57.0,11.0,86.0,36.0,10.0,0.44602164502164504
661531,2022,COL,27.0,66.0,15.0,38.0,44.0,35.0,67.0,4.0,39.0,6.0,49.0,35.0,12.0,0.2880068965517242
662139,2020,ARI,14.0,26.0,11.0,17.0,23.0,16.0,29.0,3.0,13.0,4.0,21.0,21.0,6.0,0.33442647058823527
662139,2021,ARI,55.0,84.0,26.0,53.0,72.0,57.0,89.0,16.0,47.0,20.0,57.0,60.0,18.0,0.37144495412844036
662139,2022,ARI,117.0,168.0,31.0,77.0,92.0,68.0,232.0,40.0,66.0,33.0,119.0,102.0,28.0,0.35089690721649486
663330,2020,LAA,0.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.4526
663330,2021,BAL,11.0,15.0,6.0,9.0,12.0,13.0,16.0,1.0,8.0,2.0,12.0,16.0,2.0,0.2539512195121951
663411,2020,SF,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.052000000000000005
663423,2019,TOR,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5233333333333333
663457,2021,STL,23.0,40.0,6.0,14.0,21.0,22.0,40.0,4.0,19.0,3.0,28.0,25.0,4.0,0.31296385542168675
663457,2022,STL,56.0,103.0,12.0,53.0,64.0,53.0,107.0,27.0,50.0,11.0,75.0,52.0,9.0,0.37293303571428577
663460,2021,KC,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.08524999999999999
663465,2018,ATL,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.762
663465,2019,TEX,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.033
663465,2021,TEX,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005
663474,2021,CLE,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4325
663478,2022,DET,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,0.38971428571428574
663527,2021,BAL,6.0,2.0,1.0,0.0,1.0,3.0,5.0,1.0,0.0,1.0,2.0,5.0,0.0,0.3662222222222222
663527,2022,BAL,32.0,45.0,8.0,29.0,30.0,40.0,44.0,4.0,30.0,6.0,29.0,37.0,7.0,0.33125663716814163
663531,2019,SD,0.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.18275
663538,2019,CHC,12.0,36.0,2.0,18.0,18.0,21.0,29.0,1.0,21.0,3.0,31.0,11.0,1.0,0.34275
663538,2020,CHC,14.0,49.0,5.0,18.0,40.0,24.0,22.0,1.0,24.0,5.0,35.0,15.0,5.0,0.2903411764705882
663538,2021,CHC,22.0,63.0,7.0,33.0,39.0,44.0,42.0,2.0,36.0,6.0,49.0,25.0,7.0,0.31708
663538,2022,CHC,103.0,198.0,25.0,100.0,111.0,151.0,164.0,11.0,112.0,20.0,153.0,104.0,17.0,0.30464748201438846
663554,2021,DET,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.049
663567,2019,COL,0.0,15.0,1.0,5.0,4.0,14.0,3.0,0.0,8.0,0.0,4.0,1.0,3.0,0.36624999999999996
663567,2021,COL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.147
663574,2021,CIN,0.0,4.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2753333333333334
663586,2019,ATL,56.0,43.0,20.0,49.0,59.0,48.0,60.0,23.0,41.0,10.0,34.0,55.0,5.0,0.46152380952380956
663586,2020,ATL,32.0,59.0,11.0,38.0,37.0,41.0,62.0,14.0,34.0,7.0,46.0,34.0,3.0,0.4136014492753623
663586,2021,ATL,107.0,167.0,33.0,123.0,133.0,112.0,185.0,57.0,104.0,37.0,111.0,96.0,22.0,0.4553723653395784
663586,2022,ATL,130.0,176.0,27.0,118.0,132.0,128.0,191.0,71.0,91.0,38.0,134.0,103.0,13.0,0.46443111111111113
663611,2020,CWS,10.0,54.0,6.0,26.0,46.0,33.0,17.0,0.0,28.0,0.0,42.0,20.0,5.0,0.3027684210526316
663611,2021,CWS,27.0,109.0,4.0,44.0,71.0,68.0,45.0,2.0,51.0,2.0,92.0,30.0,7.0,0.2773152173913044
663611,2022,CHC,18.0,115.0,7.0,44.0,50.0,68.0,66.0,0.0,44.0,3.0,94.0,30.0,8.0,0.28175418994413404
663616,2021,MIN,39.0,72.0,6.0,41.0,44.0,44.0,70.0,15.0,37.0,10.0,52.0,37.0,7.0,0.41069620253164557
663616,2022,MIN,38.0,44.0,4.0,19.0,24.0,29.0,52.0,12.0,21.0,11.0,34.0,25.0,2.0,0.43675238095238095
663624,2020,BAL,24.0,43.0,9.0,22.0,31.0,33.0,34.0,7.0,27.0,2.0,28.0,29.0,5.0,0.3749387755102041
663624,2021,BAL,129.0,135.0,22.0,94.0,109.0,118.0,152.0,45.0,86.0,23.0,99.0,114.0,13.0,0.4175394736842105
663624,2022,BAL,131.0,152.0,20.0,105.0,119.0,145.0,144.0,61.0,110.0,19.0,108.0,99.0,7.0,0.46052970297029705
663630,2021,BAL,17.0,45.0,5.0,30.0,32.0,31.0,34.0,7.0,30.0,4.0,24.0,22.0,10.0,0.3714432989690722
663630,2022,BAL,26.0,45.0,7.0,26.0,25.0,36.0,43.0,10.0,23.0,4.0,32.0,27.0,7.0,0.3520291262135922
663647,2020,PIT,11.0,31.0,3.0,20.0,24.0,26.0,15.0,6.0,17.0,7.0,22.0,9.0,3.0,0.432125
663647,2021,PIT,55.0,159.0,9.0,54.0,111.0,99.0,67.0,14.0,69.0,14.0,122.0,48.0,8.0,0.34126181818181817
663647,2022,PIT,68.0,191.0,22.0,104.0,116.0,150.0,119.0,15.0,106.0,24.0,148.0,81.0,7.0,0.34273753280839897
663656,2018,HOU,9.0,26.0,6.0,10.0,13.0,13.0,24.0,2.0,19.0,2.0,15.0,13.0,0.0,0.3457058823529412
663656,2019,HOU,13.0,15.0,2.0,17.0,12.0,10.0,24.0,6.0,12.0,5.0,11.0,12.0,1.0,0.46242553191489366
663656,2020,HOU,47.0,64.0,10.0,43.0,45.0,32.0,87.0,15.0,40.0,11.0,46.0,49.0,3.0,0.3814817073170732
663656,2021,HOU,141.0,143.0,23.0,114.0,154.0,105.0,162.0,49.0,103.0,49.0,96.0,112.0,12.0,0.4469121140142518
663656,2022,HOU,170.0,155.0,27.0,99.0,135.0,108.0,208.0,46.0,98.0,46.0,114.0,136.0,10.0,0.38748666666666665
663662,2020,DET,6.0,17.0,3.0,12.0,11.0,13.0,14.0,1.0,10.0,2.0,13.0,10.0,2.0,0.29607894736842105
663662,2021,DET,18.0,25.0,4.0,18.0,23.0,23.0,19.0,5.0,15.0,4.0,20.0,20.0,1.0,0.3692615384615384
663662,2022,DET,14.0,14.0,6.0,10.0,14.0,14.0,16.0,4.0,10.0,4.0,13.0,13.0,0.0,0.38602272727272724
663697,2021,CIN,104.0,178.0,24.0,90.0,107.0,79.0,210.0,38.0,108.0,20.0,119.0,86.0,25.0,0.3888560606060606
663697,2022,CIN,75.0,122.0,26.0,69.0,84.0,71.0,137.0,14.0,78.0,13.0,90.0,80.0,15.0,0.33607241379310343
663698,2020,SF,10.0,32.0,5.0,15.0,22.0,16.0,24.0,3.0,19.0,6.0,17.0,12.0,5.0,0.3512903225806452
663698,2021,SF,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.48325
663698,2022,SF,36.0,66.0,14.0,33.0,26.0,41.0,82.0,15.0,46.0,9.0,33.0,30.0,15.0,0.4407702702702702
663728,2021,SEA,19.0,32.0,12.0,25.0,19.0,20.0,49.0,6.0,19.0,8.0,24.0,27.0,4.0,0.3184090909090909
663728,2022,SEA,105.0,74.0,23.0,51.0,60.0,59.0,134.0,39.0,45.0,22.0,49.0,92.0,6.0,0.42301581027667984
663734,2021,MIA,1.0,5.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.13333333333333333
663743,2021,MIA,7.0,7.0,5.0,4.0,8.0,5.0,10.0,5.0,3.0,2.0,5.0,7.0,1.0,0.45739130434782604
663743,2022,MIA,50.0,68.0,19.0,35.0,47.0,46.0,79.0,12.0,43.0,9.0,49.0,54.0,3.0,0.35059999999999997
663753,2021,SD,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.09566666666666668
663757,2019,MIL,32.0,42.0,7.0,30.0,29.0,33.0,49.0,6.0,25.0,7.0,28.0,33.0,5.0,0.36825
663757,2020,SD,34.0,67.0,13.0,39.0,41.0,33.0,79.0,17.0,37.0,6.0,46.0,31.0,15.0,0.4344342105263158
663757,2021,SD,81.0,146.0,29.0,92.0,114.0,86.0,148.0,18.0,88.0,21.0,109.0,89.0,23.0,0.33844540229885056
663757,2022,SD,93.0,143.0,28.0,46.0,69.0,77.0,163.0,25.0,59.0,18.0,88.0,87.0,32.0,0.34720388349514564
663765,2021,STL,0.0,9.0,0.0,2.0,2.0,8.0,1.0,0.0,2.0,0.0,7.0,0.0,2.0,0.29736363636363633
663776,2021,LAA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.078
663799,2021,TEX,10.0,8.0,6.0,6.0,12.0,9.0,9.0,2.0,5.0,1.0,6.0,15.0,1.0,0.2503
663837,2021,PHI,9.0,28.0,1.0,14.0,15.0,19.0,18.0,2.0,20.0,3.0,16.0,8.0,3.0,0.3984423076923077
663837,2022,PHI,61.0,108.0,20.0,72.0,85.0,90.0,86.0,13.0,78.0,20.0,83.0,64.0,3.0,0.36611111111111116
663845,2021,CHC,9.0,14.0,0.0,5.0,7.0,9.0,12.0,1.0,9.0,1.0,11.0,6.0,0.0,0.3819642857142857
663845,2022,CHC,32.0,87.0,4.0,44.0,47.0,51.0,69.0,7.0,49.0,5.0,54.0,33.0,17.0,0.3548
663853,2021,CWS,5.0,11.0,0.0,5.0,6.0,9.0,6.0,2.0,4.0,2.0,7.0,4.0,1.0,0.37265000000000004
663853,2022,CWS,18.0,39.0,1.0,9.0,18.0,24.0,25.0,6.0,17.0,3.0,25.0,12.0,3.0,0.39151515151515154
663886,2020,CIN,3.0,3.0,0.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,0.0,0.543
663886,2021,CIN,52.0,140.0,10.0,78.0,81.0,103.0,96.0,15.0,82.0,12.0,99.0,59.0,12.0,0.3498853046594982
663886,2022,CIN,22.0,49.0,6.0,44.0,38.0,28.0,55.0,8.0,36.0,9.0,40.0,23.0,5.0,0.3976694214876033
663897,2021,PHI,11.0,45.0,6.0,13.0,27.0,15.0,31.0,0.0,16.0,5.0,32.0,14.0,8.0,0.2742
663897,2022,MIA,15.0,31.0,11.0,18.0,21.0,20.0,34.0,3.0,21.0,4.0,17.0,23.0,7.0,0.30849333333333334
663897,2022,SF,3.0,3.0,0.0,2.0,3.0,2.0,3.0,0.0,2.0,0.0,3.0,3.0,0.0,0.30175
663898,2019,COL,8.0,24.0,6.0,11.0,11.0,21.0,17.0,2.0,10.0,1.0,21.0,13.0,2.0,0.27032653061224493
663898,2020,COL,3.0,11.0,1.0,0.0,4.0,3.0,8.0,0.0,2.0,0.0,9.0,3.0,1.0,0.1752
663898,2021,COL,64.0,155.0,12.0,74.0,100.0,94.0,111.0,19.0,75.0,20.0,115.0,61.0,13.0,0.3623960396039604
663898,2022,COL,85.0,224.0,12.0,110.0,125.0,163.0,143.0,31.0,113.0,24.0,168.0,77.0,15.0,0.36272196261682244
663905,2020,MIN,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3403333333333333
663905,2021,NYM,4.0,7.0,2.0,2.0,2.0,5.0,8.0,3.0,4.0,1.0,4.0,3.0,0.0,0.49546666666666667
663905,2022,NYM,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0625
663911,2022,NYM,5.0,8.0,0.0,4.0,9.0,2.0,6.0,2.0,6.0,0.0,4.0,4.0,1.0,0.43170588235294116
663978,2019,SD,2.0,21.0,0.0,4.0,6.0,14.0,7.0,0.0,5.0,0.0,14.0,3.0,1.0,0.21682608695652175
663978,2021,SD,0.0,11.0,0.0,3.0,5.0,7.0,2.0,0.0,2.0,0.0,3.0,1.0,8.0,0.21657142857142858
663993,2019,TB,23.0,43.0,9.0,29.0,32.0,30.0,42.0,11.0,28.0,10.0,31.0,23.0,1.0,0.4342307692307692
663993,2020,TB,7.0,18.0,0.0,14.0,16.0,9.0,14.0,6.0,11.0,3.0,13.0,4.0,2.0,0.4414102564102564
663993,2021,TEX,93.0,217.0,5.0,83.0,139.0,140.0,118.0,38.0,94.0,18.0,173.0,66.0,9.0,0.37993969849246234
663993,2022,TEX,96.0,215.0,19.0,116.0,143.0,136.0,167.0,44.0,125.0,23.0,156.0,82.0,15.0,0.41651460674157303
664011,2021,NYY,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0565
664023,2017,CHC,63.0,100.0,14.0,64.0,52.0,63.0,122.0,32.0,53.0,12.0,72.0,59.0,12.0,0.45616666666666666
664023,2018,CHC,55.0,90.0,16.0,61.0,64.0,64.0,88.0,27.0,59.0,13.0,65.0,53.0,5.0,0.4502117117117117
664023,2019,CHC,30.0,44.0,11.0,17.0,28.0,30.0,44.0,14.0,20.0,6.0,33.0,28.0,0.0,0.41671287128712875
664023,2020,CHC,27.0,64.0,4.0,41.0,47.0,34.0,54.0,14.0,39.0,7.0,45.0,26.0,3.0,0.44494776119402984
664023,2021,CHC,88.0,147.0,14.0,63.0,87.0,95.0,130.0,34.0,69.0,16.0,109.0,67.0,13.0,0.3877012987012987
664023,2022,CHC,106.0,203.0,25.0,94.0,116.0,119.0,193.0,28.0,103.0,28.0,151.0,102.0,12.0,0.356002358490566
664028,2018,SD,0.0,5.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.103
664029,2020,MIL,4.0,10.0,4.0,11.0,6.0,8.0,15.0,1.0,8.0,1.0,8.0,9.0,2.0,0.32448275862068965
664029,2022,MIL,6.0,5.0,0.0,2.0,1.0,3.0,9.0,1.0,4.0,1.0,3.0,4.0,0.0,0.3653076923076923
664029,2022,TEX,10.0,17.0,1.0,11.0,11.0,11.0,17.0,5.0,12.0,2.0,14.0,6.0,0.0,0.40987179487179487
664034,2019,SD,34.0,59.0,13.0,30.0,45.0,31.0,60.0,8.0,31.0,12.0,42.0,39.0,4.0,0.36025735294117645
664034,2020,SD,8.0,16.0,2.0,14.0,8.0,13.0,19.0,3.0,12.0,1.0,15.0,7.0,2.0,0.44530000000000003
664034,2020,SEA,12.0,24.0,7.0,21.0,18.0,15.0,31.0,6.0,22.0,4.0,16.0,14.0,1.0,0.44782539682539685
664034,2021,SEA,100.0,220.0,26.0,125.0,162.0,125.0,184.0,32.0,140.0,25.0,151.0,105.0,17.0,0.3791404255319149
664034,2022,SEA,98.0,221.0,25.0,118.0,126.0,150.0,186.0,25.0,127.0,23.0,162.0,101.0,18.0,0.35316008771929824
664040,2018,TB,22.0,40.0,7.0,23.0,20.0,25.0,47.0,10.0,16.0,3.0,36.0,24.0,2.0,0.3952637362637363
664040,2019,TB,58.0,60.0,11.0,55.0,52.0,41.0,90.0,30.0,45.0,13.0,41.0,50.0,4.0,0.4888633879781421
664040,2020,TB,44.0,45.0,11.0,37.0,38.0,31.0,68.0,24.0,28.0,7.0,35.0,36.0,6.0,0.4743676470588235
664040,2021,TB,122.0,129.0,28.0,92.0,104.0,96.0,171.0,52.0,82.0,25.0,92.0,104.0,16.0,0.451167115902965
664040,2022,TB,46.0,67.0,19.0,43.0,51.0,42.0,82.0,18.0,35.0,8.0,51.0,54.0,9.0,0.3646628571428572
664041,2019,SF,5.0,21.0,0.0,5.0,11.0,8.0,12.0,1.0,9.0,1.0,14.0,5.0,1.0,0.32648387096774195
664041,2020,SF,3.0,2.0,0.0,1.0,2.0,4.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.494
664041,2021,SF,2.0,5.0,1.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,3.0,3.0,1.0,0.128
664041,2022,BOS,1.0,5.0,0.0,7.0,7.0,2.0,4.0,0.0,7.0,0.0,3.0,2.0,1.0,0.3984615384615384
664045,2019,BAL,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
664045,2021,BAL,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.126
664056,2017,STL,20.0,28.0,2.0,12.0,21.0,18.0,22.0,6.0,13.0,2.0,18.0,17.0,4.0,0.37573333333333336
664056,2018,STL,56.0,113.0,22.0,69.0,58.0,68.0,113.0,18.0,61.0,16.0,81.0,68.0,10.0,0.35374015748031495
664056,2019,STL,62.0,95.0,25.0,51.0,76.0,60.0,96.0,23.0,46.0,18.0,65.0,64.0,9.0,0.3766
664056,2020,STL,16.0,27.0,9.0,15.0,17.0,19.0,31.0,8.0,11.0,8.0,19.0,17.0,4.0,0.40695522388059696
664056,2021,STL,80.0,125.0,28.0,51.0,81.0,77.0,126.0,20.0,55.0,18.0,88.0,86.0,17.0,0.327306338028169
664056,2022,NYY,9.0,15.0,3.0,5.0,15.0,4.0,13.0,0.0,7.0,1.0,10.0,12.0,2.0,0.22684375
664056,2022,STL,49.0,81.0,27.0,43.0,69.0,50.0,81.0,8.0,49.0,12.0,51.0,62.0,18.0,0.30784500000000004
664057,2017,WSH,3.0,25.0,1.0,10.0,9.0,13.0,17.0,0.0,12.0,2.0,16.0,4.0,4.0,0.3004736842105263
664057,2018,WSH,12.0,28.0,1.0,15.0,23.0,10.0,16.0,2.0,16.0,4.0,19.0,8.0,1.0,0.36968
664057,2019,WSH,3.0,10.0,2.0,4.0,6.0,7.0,6.0,2.0,4.0,1.0,8.0,2.0,1.0,0.39316666666666666
664057,2020,WSH,6.0,11.0,0.0,13.0,7.0,14.0,9.0,2.0,9.0,3.0,9.0,5.0,2.0,0.4218
664057,2021,WSH,25.0,69.0,7.0,33.0,49.0,38.0,47.0,8.0,37.0,6.0,48.0,26.0,9.0,0.3622761194029851
664058,2018,LAA,49.0,105.0,23.0,78.0,62.0,68.0,112.0,1.0,79.0,6.0,85.0,72.0,9.0,0.3070833333333334
664058,2019,LAA,85.0,237.0,38.0,174.0,144.0,154.0,235.0,1.0,170.0,14.0,194.0,132.0,14.0,0.3149657142857143
664058,2020,LAA,24.0,102.0,9.0,50.0,57.0,57.0,71.0,1.0,57.0,2.0,84.0,31.0,10.0,0.30953513513513514
664058,2021,LAA,93.0,283.0,42.0,155.0,171.0,229.0,173.0,0.0,156.0,6.0,233.0,131.0,45.0,0.2799492119089317
664058,2022,LAA,41.0,75.0,22.0,64.0,55.0,72.0,75.0,0.0,65.0,1.0,60.0,62.0,13.0,0.2966865671641791
664059,2019,NYM,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.018
664059,2020,SEA,7.0,14.0,1.0,12.0,11.0,7.0,16.0,1.0,10.0,4.0,12.0,7.0,0.0,0.40041176470588236
664059,2021,SEA,12.0,31.0,4.0,12.0,12.0,15.0,32.0,3.0,9.0,6.0,24.0,11.0,6.0,0.3551864406779661
664059,2022,SEA,26.0,58.0,11.0,31.0,35.0,32.0,59.0,5.0,36.0,3.0,41.0,31.0,10.0,0.33680952380952384
664062,2019,LAD,3.0,5.0,0.0,2.0,5.0,4.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0,0.3268888888888889
664062,2021,LAD,1.0,8.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,1.0,6.0,1.0,2.0,0.197
664068,2018,PHI,97.0,120.0,26.0,88.0,101.0,97.0,122.0,17.0,85.0,16.0,90.0,100.0,14.0,0.3349006211180124
664068,2019,PHI,79.0,110.0,28.0,97.0,89.0,75.0,150.0,25.0,83.0,29.0,76.0,86.0,14.0,0.40990734824281144
664068,2020,PHI,24.0,31.0,8.0,16.0,22.0,26.0,31.0,8.0,13.0,2.0,23.0,21.0,8.0,0.3726933333333334
664068,2021,PHI,4.0,2.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,4.0,1.0,0.1482857142857143
664074,2021,PIT,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.122
664076,2021,LAD,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.476
664119,2019,SD,10.0,21.0,3.0,10.0,8.0,14.0,22.0,1.0,12.0,0.0,16.0,12.0,3.0,0.2665227272727273
664119,2020,OAK,6.0,4.0,2.0,5.0,5.0,4.0,8.0,0.0,6.0,1.0,3.0,7.0,0.0,0.28423529411764703
664119,2021,OAK,1.0,2.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.4284
664119,2022,OAK,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.2306
664123,2021,CHC,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02
664141,2021,PIT,1.0,21.0,1.0,1.0,10.0,12.0,2.0,0.0,3.0,1.0,14.0,1.0,4.0,0.18899999999999997
664167,2018,CIN,1.0,6.0,1.0,2.0,2.0,4.0,4.0,0.0,2.0,0.0,5.0,2.0,1.0,0.20659999999999998
664192,2018,SD,0.0,13.0,0.0,1.0,4.0,6.0,3.0,0.0,2.0,0.0,10.0,0.0,0.0,0.17316666666666666
664192,2019,SD,0.0,14.0,1.0,2.0,3.0,3.0,11.0,0.0,1.0,0.0,9.0,0.0,1.0,0.234
664192,2021,NYM,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.17566666666666667
664196,2018,PIT,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.157
664196,2021,PIT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.206
664199,2019,ARI,2.0,9.0,1.0,3.0,3.0,5.0,7.0,0.0,2.0,1.0,8.0,2.0,0.0,0.2673076923076923
664199,2021,ARI,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.147
664208,2019,SD,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.306
