PitcherID,Season,PitcherTeam,FB,GB,IFFB,LD,Center,Oppo,Pull,Barrel,FlareBurner,SolidContact,Topped,Under,Weak,xwOBAcon
431148,2015,HOU,62.0,96.0,20.0,61.0,71.0,76.0,92.0,17.0,60.0,11.0,69.0,64.0,13.0,0.3825
431148,2015,OAK,50.0,146.0,23.0,82.0,78.0,101.0,122.0,11.0,83.0,17.0,104.0,64.0,14.0,0.3438225255972696
431148,2016,LAD,83.0,165.0,34.0,115.0,101.0,128.0,168.0,21.0,99.0,25.0,129.0,97.0,18.0,0.3647917737789203
431148,2021,SF,10.0,18.0,1.0,9.0,13.0,5.0,19.0,5.0,6.0,5.0,15.0,6.0,1.0,0.4677631578947368
431162,2015,MIN,13.0,32.0,1.0,14.0,22.0,18.0,20.0,4.0,12.0,4.0,26.0,9.0,4.0,0.392
431162,2015,NYM,5.0,8.0,0.0,3.0,4.0,6.0,6.0,0.0,5.0,3.0,3.0,2.0,2.0,0.3242
432934,2015,KC,130.0,106.0,52.0,86.0,102.0,104.0,168.0,18.0,74.0,25.0,67.0,154.0,18.0,0.3104185393258427
432934,2016,KC,82.0,83.0,28.0,74.0,63.0,61.0,141.0,34.0,65.0,15.0,58.0,85.0,7.0,0.45901136363636363
432934,2017,KC,20.0,45.0,16.0,30.0,24.0,19.0,55.0,7.0,25.0,8.0,35.0,29.0,7.0,0.3916126126126126
433217,2017,PHI,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7005
433579,2015,CWS,146.0,232.0,56.0,151.0,160.0,146.0,262.0,30.0,136.0,35.0,165.0,175.0,21.0,0.34062099644128113
433579,2016,CWS,21.0,23.0,7.0,22.0,20.0,23.0,30.0,9.0,16.0,7.0,18.0,21.0,1.0,0.4489722222222222
433584,2015,HOU,51.0,151.0,11.0,75.0,82.0,75.0,131.0,13.0,73.0,17.0,119.0,55.0,11.0,0.3471458333333333
433584,2016,ATL,7.0,12.0,4.0,9.0,11.0,8.0,13.0,3.0,5.0,2.0,11.0,10.0,1.0,0.3775625
433585,2015,TOR,14.0,30.0,1.0,24.0,19.0,23.0,27.0,3.0,23.0,6.0,22.0,12.0,3.0,0.39508695652173914
433586,2015,SF,26.0,76.0,10.0,45.0,46.0,41.0,70.0,6.0,39.0,4.0,51.0,32.0,7.0,0.3529496402877698
433586,2016,SF,29.0,76.0,14.0,33.0,28.0,41.0,72.0,9.0,31.0,7.0,56.0,33.0,4.0,0.3551071428571429
433586,2017,OAK,42.0,69.0,13.0,50.0,48.0,44.0,79.0,10.0,41.0,8.0,55.0,53.0,6.0,0.3541849710982659
433586,2018,OAK,24.0,38.0,5.0,19.0,20.0,26.0,38.0,2.0,27.0,7.0,26.0,22.0,2.0,0.3094767441860465
433587,2015,SEA,88.0,327.0,24.0,128.0,132.0,141.0,282.0,24.0,135.0,27.0,247.0,98.0,16.0,0.34289031078610605
433587,2016,SEA,85.0,237.0,18.0,117.0,100.0,115.0,242.0,27.0,125.0,21.0,165.0,81.0,16.0,0.3851632183908046
433587,2017,SEA,56.0,125.0,8.0,68.0,66.0,54.0,117.0,25.0,58.0,15.0,97.0,45.0,14.0,0.4311732283464567
433587,2018,SEA,107.0,234.0,34.0,113.0,138.0,80.0,269.0,41.0,116.0,33.0,171.0,105.0,12.0,0.3929916317991632
433587,2019,SEA,57.0,117.0,11.0,52.0,67.0,40.0,130.0,24.0,52.0,16.0,86.0,55.0,2.0,0.4139659574468085
433589,2015,SF,66.0,81.0,31.0,63.0,66.0,63.0,107.0,12.0,46.0,22.0,63.0,88.0,3.0,0.32807692307692304
433589,2016,WSH,47.0,88.0,19.0,47.0,56.0,54.0,91.0,13.0,51.0,8.0,60.0,58.0,1.0,0.35008376963350785
433589,2017,LAA,67.0,79.0,35.0,53.0,63.0,63.0,97.0,13.0,62.0,13.0,50.0,84.0,9.0,0.3461991341991342
433589,2018,OAK,81.0,100.0,28.0,65.0,69.0,68.0,126.0,21.0,59.0,15.0,78.0,91.0,5.0,0.35738661710037173
433589,2019,OAK,81.0,73.0,26.0,47.0,83.0,58.0,86.0,17.0,43.0,18.0,51.0,84.0,9.0,0.33529729729729735
433589,2020,OAK,23.0,23.0,8.0,12.0,25.0,19.0,22.0,7.0,13.0,3.0,15.0,21.0,6.0,0.3830923076923077
433589,2021,OAK,69.0,99.0,34.0,61.0,94.0,67.0,102.0,22.0,53.0,16.0,71.0,84.0,17.0,0.345851711026616
434137,2015,SEA,10.0,18.0,3.0,13.0,9.0,15.0,20.0,3.0,10.0,3.0,16.0,11.0,0.0,0.3969767441860465
434137,2016,DET,2.0,9.0,0.0,7.0,6.0,4.0,8.0,0.0,10.0,0.0,5.0,2.0,1.0,0.4675
434378,2015,DET,107.0,142.0,57.0,81.0,111.0,119.0,157.0,16.0,91.0,10.0,111.0,149.0,7.0,0.3001328125
434378,2016,DET,164.0,207.0,76.0,137.0,150.0,166.0,248.0,44.0,132.0,26.0,153.0,204.0,17.0,0.3480121527777778
434378,2017,DET,130.0,166.0,47.0,140.0,149.0,127.0,180.0,37.0,120.0,26.0,131.0,142.0,25.0,0.3947359667359667
434378,2017,HOU,20.0,23.0,9.0,19.0,18.0,15.0,22.0,3.0,17.0,6.0,18.0,25.0,2.0,0.36007042253521127
434378,2018,HOU,158.0,153.0,66.0,121.0,134.0,158.0,193.0,31.0,106.0,33.0,111.0,198.0,16.0,0.3346969696969697
434378,2019,HOU,152.0,180.0,52.0,114.0,147.0,117.0,229.0,36.0,104.0,32.0,123.0,161.0,15.0,0.35994692144373674
434378,2020,HOU,5.0,8.0,0.0,0.0,5.0,2.0,6.0,2.0,2.0,0.0,6.0,3.0,0.0,0.36415384615384616
434378,2022,HOU,127.0,172.0,53.0,94.0,140.0,141.0,165.0,28.0,104.0,22.0,125.0,143.0,23.0,0.3256719101123596
434442,2015,LAD,17.0,81.0,5.0,32.0,33.0,40.0,61.0,5.0,31.0,3.0,61.0,21.0,3.0,0.3112177419354839
434442,2016,LAD,19.0,95.0,3.0,41.0,46.0,49.0,63.0,6.0,42.0,6.0,75.0,19.0,5.0,0.34751633986928104
434442,2017,TOR,5.0,23.0,1.0,10.0,7.0,11.0,20.0,3.0,9.0,2.0,18.0,5.0,2.0,0.3770512820512821
434538,2015,PIT,75.0,265.0,23.0,130.0,155.0,142.0,196.0,21.0,137.0,20.0,205.0,77.0,20.0,0.3539729166666667
434538,2016,PIT,60.0,177.0,13.0,81.0,81.0,88.0,147.0,22.0,87.0,16.0,127.0,57.0,13.0,0.3686055900621118
434538,2016,TOR,32.0,72.0,5.0,29.0,40.0,33.0,65.0,8.0,32.0,12.0,59.0,24.0,2.0,0.34772992700729927
434538,2017,HOU,6.0,22.0,2.0,11.0,11.0,11.0,17.0,0.0,16.0,2.0,15.0,8.0,0.0,0.3254878048780488
434538,2017,TOR,56.0,113.0,20.0,67.0,69.0,72.0,109.0,18.0,65.0,14.0,85.0,61.0,10.0,0.37996837944664036
434538,2018,DET,90.0,196.0,15.0,97.0,101.0,136.0,159.0,30.0,101.0,21.0,152.0,77.0,13.0,0.3831345177664975
434538,2019,PIT,45.0,104.0,13.0,38.0,59.0,53.0,87.0,10.0,41.0,9.0,81.0,47.0,10.0,0.32465656565656564
434540,2015,NYY,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0715
434563,2017,SEA,2.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.44999999999999996
434622,2015,BAL,96.0,274.0,34.0,140.0,148.0,143.0,253.0,23.0,133.0,27.0,216.0,114.0,22.0,0.34217383177570093
434622,2016,BAL,84.0,220.0,30.0,103.0,117.0,117.0,203.0,22.0,107.0,23.0,169.0,96.0,9.0,0.34843427230046947
434622,2017,BAL,94.0,195.0,38.0,119.0,139.0,122.0,175.0,35.0,124.0,28.0,138.0,104.0,13.0,0.42469683257918556
434628,2015,CHC,114.0,202.0,29.0,147.0,143.0,158.0,172.0,35.0,132.0,29.0,149.0,124.0,11.0,0.3942770833333334
434628,2016,CHC,115.0,215.0,31.0,125.0,126.0,151.0,197.0,35.0,117.0,26.0,156.0,125.0,16.0,0.37564631578947366
434628,2017,KC,172.0,230.0,47.0,153.0,173.0,159.0,260.0,43.0,154.0,42.0,158.0,170.0,26.0,0.397495784148398
434628,2018,KC,127.0,171.0,34.0,116.0,127.0,106.0,187.0,37.0,125.0,30.0,119.0,117.0,14.0,0.4108868778280543
434643,2015,TEX,60.0,123.0,20.0,78.0,85.0,80.0,110.0,14.0,83.0,19.0,95.0,61.0,6.0,0.3864748201438849
434665,2015,ATL,11.0,22.0,2.0,16.0,14.0,10.0,27.0,4.0,16.0,4.0,16.0,10.0,1.0,0.45454901960784316
434665,2015,MIA,5.0,19.0,1.0,8.0,8.0,9.0,14.0,0.0,11.0,2.0,13.0,7.0,0.0,0.33206060606060606
434671,2015,DET,108.0,194.0,43.0,127.0,125.0,128.0,219.0,29.0,118.0,23.0,145.0,131.0,16.0,0.3556212121212121
434671,2016,DET,123.0,193.0,50.0,109.0,107.0,123.0,208.0,29.0,120.0,32.0,135.0,132.0,16.0,0.3745775862068966
434671,2017,DET,89.0,126.0,31.0,99.0,104.0,97.0,130.0,26.0,91.0,22.0,87.0,96.0,19.0,0.40738416422287393
434671,2018,ATL,87.0,175.0,31.0,79.0,96.0,117.0,156.0,19.0,74.0,23.0,126.0,94.0,24.0,0.3234472222222222
434671,2019,WSH,137.0,202.0,37.0,140.0,145.0,147.0,223.0,34.0,126.0,30.0,154.0,153.0,13.0,0.35439019607843136
434671,2020,WSH,48.0,74.0,10.0,49.0,64.0,42.0,75.0,17.0,43.0,10.0,54.0,49.0,8.0,0.3986187845303868
434671,2022,WSH,64.0,81.0,18.0,44.0,51.0,60.0,96.0,16.0,52.0,14.0,49.0,66.0,10.0,0.34622222222222226
434672,2016,OAK,13.0,27.0,3.0,15.0,20.0,11.0,27.0,3.0,12.0,3.0,22.0,15.0,2.0,0.3159649122807017
434672,2017,OAK,63.0,73.0,14.0,46.0,51.0,48.0,94.0,23.0,46.0,10.0,49.0,57.0,9.0,0.43419587628865974
434678,2015,NYY,1.0,7.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.217375
434718,2015,LAA,48.0,65.0,13.0,52.0,51.0,54.0,73.0,8.0,37.0,8.0,51.0,67.0,2.0,0.3117976878612717
434718,2016,LAA,18.0,30.0,8.0,23.0,13.0,30.0,31.0,8.0,20.0,7.0,18.0,22.0,3.0,0.39926923076923077
434718,2017,LAA,2.0,4.0,1.0,4.0,3.0,2.0,6.0,0.0,3.0,0.0,4.0,4.0,0.0,0.27445454545454545
434778,2018,TOR,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.2783333333333334
434778,2019,OAK,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.2875
435043,2015,CWS,27.0,90.0,6.0,30.0,38.0,49.0,64.0,8.0,31.0,8.0,73.0,17.0,7.0,0.35210416666666666
435043,2016,CWS,9.0,64.0,9.0,17.0,28.0,28.0,43.0,3.0,20.0,5.0,49.0,13.0,6.0,0.30971875
435043,2016,STL,10.0,35.0,3.0,10.0,20.0,20.0,18.0,1.0,15.0,1.0,26.0,11.0,4.0,0.2665344827586207
435043,2017,STL,12.0,28.0,2.0,12.0,21.0,6.0,25.0,3.0,12.0,3.0,21.0,11.0,3.0,0.34743396226415096
435043,2018,MIN,19.0,72.0,4.0,24.0,28.0,39.0,52.0,0.0,26.0,5.0,58.0,20.0,5.0,0.28596491228070176
435043,2018,SEA,4.0,26.0,3.0,10.0,13.0,9.0,21.0,2.0,12.0,1.0,20.0,5.0,2.0,0.3224047619047619
435043,2019,CIN,9.0,34.0,5.0,20.0,19.0,22.0,27.0,3.0,18.0,4.0,23.0,13.0,2.0,0.3691587301587302
435044,2015,LAD,9.0,14.0,3.0,8.0,6.0,10.0,18.0,2.0,8.0,2.0,10.0,12.0,0.0,0.31973529411764706
435045,2015,LAD,3.0,18.0,1.0,17.0,12.0,10.0,17.0,2.0,12.0,4.0,15.0,6.0,0.0,0.4299230769230769
435045,2015,NYY,3.0,2.0,1.0,3.0,2.0,1.0,6.0,0.0,4.0,1.0,1.0,3.0,0.0,0.364
435079,2019,SD,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.609
435221,2015,LAD,19.0,24.0,3.0,15.0,16.0,23.0,22.0,8.0,14.0,4.0,17.0,14.0,4.0,0.439655737704918
435221,2016,LAD,22.0,35.0,10.0,32.0,23.0,35.0,41.0,2.0,25.0,6.0,25.0,33.0,3.0,0.33279787234042557
435221,2017,LAD,53.0,124.0,28.0,77.0,90.0,75.0,111.0,4.0,83.0,14.0,93.0,71.0,11.0,0.3297789855072464
435221,2018,ATL,55.0,124.0,11.0,63.0,69.0,55.0,108.0,20.0,56.0,12.0,102.0,53.0,6.0,0.3852971887550201
435400,2015,CHC,44.0,51.0,19.0,45.0,54.0,59.0,46.0,5.0,32.0,14.0,39.0,56.0,4.0,0.32443333333333335
435400,2016,COL,16.0,32.0,4.0,23.0,26.0,19.0,30.0,9.0,15.0,7.0,27.0,16.0,0.0,0.4491756756756756
435400,2017,ATL,31.0,53.0,7.0,25.0,36.0,33.0,44.0,9.0,22.0,4.0,40.0,33.0,6.0,0.35682456140350877
435522,2020,PHI,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.006
435622,2019,COL,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.28725
444436,2015,CLE,21.0,96.0,1.0,41.0,46.0,39.0,74.0,4.0,40.0,7.0,78.0,25.0,2.0,0.3177884615384616
444436,2016,TB,11.0,31.0,3.0,17.0,16.0,15.0,27.0,3.0,17.0,5.0,23.0,12.0,2.0,0.381241935483871
444446,2015,CIN,15.0,15.0,4.0,16.0,14.0,18.0,18.0,3.0,11.0,2.0,12.0,21.0,1.0,0.3513
444468,2015,CHC,31.0,102.0,9.0,52.0,50.0,63.0,73.0,5.0,50.0,6.0,82.0,42.0,3.0,0.31170744680851065
444468,2016,CHC,30.0,65.0,8.0,29.0,22.0,55.0,49.0,6.0,32.0,7.0,47.0,31.0,3.0,0.34550000000000003
444468,2017,CHC,39.0,71.0,6.0,31.0,42.0,36.0,66.0,14.0,31.0,5.0,51.0,34.0,10.0,0.39882758620689657
444468,2018,HOU,36.0,78.0,6.0,43.0,51.0,46.0,63.0,8.0,43.0,9.0,55.0,38.0,6.0,0.34948427672955973
444468,2019,HOU,46.0,94.0,11.0,34.0,55.0,59.0,70.0,13.0,32.0,7.0,76.0,44.0,11.0,0.3332786885245902
444468,2020,ARI,17.0,22.0,3.0,20.0,23.0,17.0,22.0,9.0,13.0,5.0,17.0,16.0,2.0,0.4314677419354839
444482,2021,ARI,2.0,2.0,0.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.5872857142857143
444520,2015,BOS,60.0,80.0,23.0,46.0,70.0,51.0,88.0,10.0,45.0,17.0,55.0,70.0,7.0,0.35425980392156864
444520,2016,MIA,17.0,18.0,3.0,14.0,15.0,15.0,22.0,3.0,17.0,2.0,10.0,16.0,2.0,0.3967
444520,2017,CLE,3.0,3.0,0.0,3.0,3.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,0.0,0.4106666666666667
444520,2017,MIN,20.0,48.0,8.0,35.0,36.0,27.0,35.0,7.0,31.0,11.0,30.0,27.0,3.0,0.4174954128440367
444836,2015,COL,4.0,14.0,1.0,7.0,6.0,9.0,11.0,1.0,5.0,1.0,6.0,2.0,1.0,0.34125
444857,2015,HOU,68.0,184.0,15.0,96.0,109.0,104.0,150.0,14.0,99.0,11.0,140.0,77.0,12.0,0.3536968838526912
444857,2016,HOU,47.0,101.0,11.0,48.0,39.0,75.0,93.0,11.0,49.0,2.0,77.0,49.0,8.0,0.35246428571428573
444857,2016,TOR,7.0,35.0,1.0,10.0,9.0,13.0,31.0,3.0,9.0,2.0,26.0,8.0,3.0,0.31788235294117645
444857,2017,CIN,69.0,154.0,14.0,101.0,96.0,97.0,141.0,27.0,89.0,13.0,105.0,69.0,24.0,0.40151376146788986
444876,2022,WSH,1.0,3.0,0.0,4.0,4.0,1.0,3.0,0.0,2.0,1.0,3.0,2.0,0.0,0.30674999999999997
444935,2015,CLE,17.0,32.0,11.0,24.0,20.0,12.0,51.0,5.0,23.0,3.0,20.0,25.0,3.0,0.3670126582278481
445055,2017,CHC,1.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.28525
445060,2015,MIN,29.0,52.0,8.0,34.0,27.0,34.0,62.0,7.0,36.0,7.0,44.0,25.0,4.0,0.3997479674796748
445060,2016,LAA,60.0,101.0,5.0,56.0,59.0,48.0,115.0,15.0,60.0,12.0,72.0,56.0,5.0,0.37138181818181815
445060,2016,MIN,102.0,174.0,24.0,102.0,108.0,104.0,165.0,25.0,93.0,26.0,137.0,102.0,13.0,0.3619873737373738
445060,2017,LAA,146.0,241.0,38.0,157.0,152.0,131.0,281.0,49.0,164.0,31.0,156.0,155.0,20.0,0.4240660869565217
445163,2015,WSH,33.0,44.0,11.0,42.0,41.0,41.0,48.0,7.0,32.0,10.0,30.0,41.0,5.0,0.362632
445170,2015,TOR,20.0,13.0,7.0,11.0,13.0,16.0,22.0,5.0,8.0,6.0,8.0,22.0,1.0,0.42546
445197,2015,MIA,27.0,55.0,11.0,46.0,36.0,46.0,51.0,6.0,39.0,9.0,41.0,38.0,5.0,0.3655942028985507
445197,2016,MIA,37.0,37.0,13.0,37.0,34.0,37.0,48.0,6.0,34.0,4.0,31.0,46.0,1.0,0.3361967213114754
445197,2017,COL,39.0,46.0,15.0,35.0,42.0,43.0,47.0,8.0,30.0,8.0,32.0,49.0,8.0,0.3379481481481481
445197,2018,COL,14.0,20.0,3.0,16.0,10.0,17.0,19.0,2.0,14.0,4.0,16.0,16.0,0.0,0.3659423076923077
445197,2019,COL,16.0,22.0,6.0,10.0,14.0,11.0,29.0,5.0,6.0,5.0,18.0,17.0,3.0,0.335037037037037
445213,2015,MIL,2.0,16.0,0.0,6.0,6.0,7.0,11.0,1.0,7.0,1.0,13.0,0.0,1.0,0.42056521739130437
445213,2016,MIN,25.0,112.0,5.0,37.0,47.0,66.0,60.0,7.0,48.0,7.0,88.0,20.0,6.0,0.34649431818181814
445213,2017,MIN,17.0,77.0,9.0,39.0,42.0,42.0,56.0,6.0,38.0,6.0,57.0,24.0,11.0,0.3313239436619718
445213,2017,WSH,16.0,50.0,7.0,15.0,28.0,26.0,34.0,4.0,15.0,3.0,38.0,21.0,5.0,0.301
445213,2018,CHC,10.0,35.0,2.0,19.0,21.0,17.0,23.0,3.0,22.0,4.0,25.0,8.0,4.0,0.3678787878787879
445213,2018,WSH,23.0,63.0,6.0,36.0,39.0,36.0,49.0,8.0,37.0,5.0,50.0,24.0,3.0,0.37659842519685044
445213,2019,CHC,33.0,91.0,7.0,31.0,44.0,45.0,72.0,11.0,37.0,11.0,67.0,31.0,4.0,0.34148447204968946
445213,2020,MIA,15.0,43.0,3.0,15.0,26.0,15.0,35.0,5.0,17.0,1.0,36.0,14.0,3.0,0.34280263157894736
445213,2021,PHI,16.0,64.0,3.0,27.0,33.0,24.0,53.0,8.0,30.0,7.0,44.0,17.0,3.0,0.4278073394495413
445276,2015,LAD,29.0,40.0,19.0,22.0,25.0,41.0,44.0,9.0,22.0,2.0,23.0,46.0,6.0,0.3280092592592592
445276,2016,LAD,46.0,44.0,17.0,27.0,32.0,47.0,52.0,7.0,26.0,8.0,29.0,54.0,6.0,0.29865384615384616
445276,2017,LAD,28.0,54.0,23.0,34.0,40.0,42.0,56.0,6.0,33.0,6.0,35.0,43.0,14.0,0.33256204379562043
445276,2018,LAD,51.0,68.0,25.0,44.0,60.0,40.0,82.0,14.0,40.0,9.0,52.0,59.0,12.0,0.337741935483871
445276,2019,LAD,42.0,59.0,18.0,44.0,41.0,49.0,73.0,10.0,40.0,3.0,41.0,56.0,8.0,0.33794303797468356
445276,2020,LAD,16.0,15.0,8.0,18.0,17.0,15.0,25.0,2.0,15.0,1.0,12.0,24.0,1.0,0.32625454545454546
445276,2021,LAD,46.0,58.0,20.0,29.0,52.0,46.0,55.0,7.0,35.0,7.0,40.0,45.0,19.0,0.30701960784313725
445276,2022,ATL,59.0,46.0,18.0,28.0,37.0,47.0,67.0,11.0,32.0,8.0,32.0,59.0,9.0,0.30430463576158945
445590,2015,ATL,41.0,59.0,7.0,45.0,47.0,41.0,64.0,14.0,37.0,10.0,47.0,36.0,5.0,0.4186040268456376
445612,2015,SD,31.0,48.0,9.0,30.0,27.0,41.0,50.0,6.0,30.0,5.0,26.0,38.0,4.0,0.34608256880733945
445926,2015,OAK,75.0,217.0,50.0,144.0,125.0,135.0,226.0,26.0,130.0,25.0,160.0,111.0,8.0,0.37162391304347825
445926,2016,LAD,18.0,31.0,4.0,27.0,27.0,24.0,29.0,4.0,16.0,10.0,28.0,20.0,2.0,0.3707625
445926,2016,TOR,33.0,55.0,10.0,21.0,34.0,35.0,47.0,11.0,28.0,8.0,40.0,29.0,2.0,0.3995677966101695
445926,2017,LAA,114.0,175.0,17.0,114.0,106.0,115.0,155.0,37.0,113.0,32.0,125.0,93.0,16.0,0.41842548076923075
445926,2018,CHC,23.0,41.0,9.0,23.0,27.0,28.0,36.0,4.0,26.0,3.0,32.0,28.0,2.0,0.29436842105263156
445926,2018,TEX,47.0,78.0,10.0,37.0,47.0,52.0,72.0,13.0,42.0,11.0,61.0,40.0,5.0,0.38688372093023254
445926,2019,TEX,55.0,101.0,18.0,64.0,70.0,72.0,95.0,21.0,65.0,8.0,74.0,60.0,10.0,0.40002521008403363
445926,2020,TEX,17.0,23.0,4.0,12.0,17.0,17.0,22.0,8.0,14.0,0.0,14.0,14.0,6.0,0.4340357142857143
445926,2021,ATL,25.0,37.0,1.0,23.0,19.0,34.0,33.0,5.0,21.0,7.0,25.0,24.0,4.0,0.33188372093023255
445926,2022,ATL,35.0,60.0,13.0,34.0,45.0,53.0,44.0,12.0,46.0,7.0,38.0,31.0,7.0,0.3924113475177305
445926,2022,CHC,6.0,5.0,0.0,8.0,8.0,5.0,6.0,2.0,6.0,3.0,4.0,4.0,0.0,0.5092631578947369
445926,2022,LAA,9.0,13.0,1.0,13.0,10.0,13.0,13.0,2.0,10.0,2.0,13.0,9.0,0.0,0.37555555555555553
445968,2015,ATL,3.0,5.0,1.0,2.0,5.0,0.0,6.0,1.0,5.0,0.0,3.0,2.0,0.0,0.4480909090909091
445968,2016,TB,15.0,37.0,1.0,23.0,30.0,22.0,20.0,6.0,21.0,5.0,25.0,14.0,5.0,0.3954605263157895
446099,2015,COL,29.0,88.0,5.0,34.0,48.0,59.0,49.0,7.0,38.0,7.0,64.0,29.0,4.0,0.353006711409396
446099,2016,OAK,31.0,110.0,11.0,44.0,50.0,68.0,72.0,13.0,42.0,10.0,86.0,32.0,8.0,0.359413612565445
446099,2017,OAK,10.0,35.0,4.0,20.0,25.0,24.0,19.0,3.0,17.0,4.0,29.0,11.0,4.0,0.3680735294117647
446099,2018,LAD,4.0,10.0,0.0,1.0,8.0,2.0,5.0,1.0,4.0,0.0,6.0,3.0,1.0,0.3212
446099,2018,TOR,26.0,75.0,6.0,32.0,34.0,43.0,48.0,7.0,25.0,11.0,61.0,26.0,9.0,0.3196330935251799
446099,2021,MIL,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.2886666666666667
446185,2016,BAL,3.0,15.0,0.0,4.0,4.0,3.0,15.0,1.0,4.0,1.0,11.0,4.0,1.0,0.3171818181818182
446321,2015,ATL,4.0,34.0,0.0,10.0,12.0,10.0,25.0,2.0,10.0,1.0,29.0,3.0,2.0,0.3384255319148936
446321,2015,TEX,36.0,60.0,7.0,54.0,43.0,50.0,64.0,11.0,43.0,9.0,42.0,40.0,8.0,0.39615032679738565
446321,2016,CLE,3.0,8.0,1.0,2.0,3.0,5.0,6.0,1.0,3.0,0.0,5.0,3.0,2.0,0.3376428571428572
446321,2016,OAK,30.0,67.0,11.0,52.0,38.0,55.0,67.0,10.0,45.0,10.0,51.0,40.0,3.0,0.37898113207547174
446321,2018,SEA,3.0,10.0,1.0,5.0,6.0,3.0,10.0,1.0,5.0,0.0,10.0,3.0,0.0,0.37826315789473686
446321,2019,CWS,52.0,125.0,12.0,50.0,62.0,44.0,133.0,23.0,54.0,13.0,91.0,48.0,6.0,0.41505106382978724
446321,2020,CWS,10.0,35.0,6.0,9.0,18.0,7.0,35.0,2.0,9.0,7.0,24.0,12.0,6.0,0.33145
446321,2021,MIA,38.0,48.0,11.0,25.0,29.0,36.0,57.0,13.0,25.0,5.0,39.0,34.0,6.0,0.3691311475409836
446321,2021,SD,6.0,7.0,3.0,1.0,8.0,3.0,6.0,4.0,4.0,0.0,4.0,5.0,0.0,0.4592941176470588
446321,2022,CIN,18.0,32.0,6.0,25.0,19.0,20.0,42.0,7.0,25.0,6.0,23.0,18.0,2.0,0.4277037037037037
446372,2015,CLE,133.0,259.0,34.0,159.0,159.0,168.0,241.0,33.0,149.0,35.0,200.0,136.0,13.0,0.3674098939929329
446372,2016,CLE,118.0,260.0,37.0,154.0,142.0,181.0,246.0,34.0,132.0,27.0,209.0,138.0,18.0,0.3509749103942652
446372,2017,CLE,92.0,216.0,35.0,128.0,147.0,121.0,180.0,25.0,113.0,23.0,162.0,111.0,30.0,0.35313577586206896
446372,2018,CLE,130.0,266.0,33.0,153.0,153.0,173.0,255.0,37.0,134.0,33.0,202.0,138.0,14.0,0.35793369175627243
446372,2019,CLE,31.0,46.0,8.0,27.0,34.0,43.0,35.0,10.0,24.0,9.0,32.0,28.0,9.0,0.38836607142857144
446372,2020,TEX,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.019
446372,2021,NYY,55.0,97.0,17.0,52.0,63.0,55.0,103.0,15.0,59.0,14.0,63.0,56.0,13.0,0.3543
446372,2022,TB,140.0,191.0,56.0,132.0,158.0,140.0,221.0,36.0,138.0,33.0,139.0,143.0,30.0,0.3682504816955684
446381,2016,TOR,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.46666666666666673
446386,2018,CLE,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.171
446399,2015,TOR,20.0,69.0,8.0,32.0,35.0,33.0,59.0,5.0,35.0,6.0,48.0,27.0,3.0,0.32379032258064516
446399,2016,TOR,19.0,44.0,6.0,33.0,29.0,27.0,46.0,5.0,30.0,8.0,34.0,16.0,5.0,0.420234693877551
446399,2017,STL,41.0,91.0,14.0,49.0,49.0,53.0,84.0,6.0,48.0,15.0,59.0,50.0,9.0,0.33849197860962565
446399,2018,STL,31.0,46.0,8.0,28.0,35.0,27.0,50.0,9.0,31.0,7.0,30.0,28.0,8.0,0.3847610619469027
446481,2019,PHI,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.226
446899,2015,ARI,18.0,155.0,3.0,32.0,41.0,52.0,111.0,7.0,40.0,3.0,117.0,24.0,2.0,0.29257512953367876
446899,2016,ARI,12.0,80.0,1.0,28.0,32.0,28.0,53.0,5.0,31.0,3.0,62.0,14.0,5.0,0.33419166666666666
